original_sha256,web_asset_sha256,file,width,height,question_ids,subjects,topics,artist,provider,full_credit,license,license_url,source_page,source_title,rendering_note
3bc60506266f0f65f762e8ae1a29381cbc3ec92218fbf0f6fa927f9657240c01,a131712c64e509127f68f506c57443c730352622c6d3e47142959e8444d0b7d9,assets/neetpg_advanced_2026/images/3bc60506266f0f65f762e8ae1a29381cbc3ec92218fbf0f6fa927f9657240c01.jpg,750,414,RAD-021 | RAD-022,Radiodiagnosis,Vascular imaging,"Yokoyama N, Miyoshi K, Shinoda D, Shiraishi M.",NCBI,"Figure from Acute Stanford Type A Aortic Dissection After Transcatheter Aortic Valve Implantation Necessitating the Bentall Procedure: A Case Report. (PMC13220715), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC13220715/,Acute Stanford Type A Aortic Dissection After Transcatheter Aortic Valve Implantation Necessitating the Bentall Procedure: A Case Report. - (A) Transesophageal echocardiography and (B) Contrast-enhanced computed tomography revealing Stanford type A acute aortic dissection. T: true lumen; F: false lumen; red curve indic,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
3d016aa11caf90295f7b510a396e8f6c7f772b548400a85fc3477f95a141aa1e,ba1fb4d0350cfb4239b0df4a0a66dbc306e7cd8c1ae15be1af079302c6055363,assets/neetpg_advanced_2026/images/3d016aa11caf90295f7b510a396e8f6c7f772b548400a85fc3477f95a141aa1e.jpg,800,275,PSM-027 | PSM-028,Community Medicine (PSM),Measures of association,"Zhou Y, Cao M, Wang Z, Yu Y, Yu H, Shen X.",NCBI,"Figure from Abnormal expression of galectins and their correlation with fibrogenesis in adenomyosis. (PMC13192125), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC13192125/,Abnormal expression of galectins and their correlation with fibrogenesis in adenomyosis. - A) Scatter plot of collagen fiber proportion and dysmenorrhea VAS score; B) Scatter plot of collagen fiber proportion and uterine volume.Long Description: The image A showing a sca,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
3d21a7fb5591fcbbf42b246583066623a1c396b22e6c11da1e8e6ae16809c87e,1b3924fd6142c95ef1948ea656a13baf14c2b1e9ff39d86bf8e97a9821883977,assets/neetpg_advanced_2026/images/3d21a7fb5591fcbbf42b246583066623a1c396b22e6c11da1e8e6ae16809c87e.jpg,706,1100,ORTHO-063 | ORTHO-064,Orthopedics,Foot and ankle injuries,Thomas Steiner,Wikimedia Foundation,"Edited image of previous version of Image:Ankle1.jpg (see original version ); original image made by AKH wien, then initial uploader took a photo of it.",CC BY-SA 3.0,,https://commons.wikimedia.org/wiki/File:Boehler%27s_angle.jpg,Boehler's angle.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
3d92f4530c06a95dadf01fbc44b2045647eaa79a491e29fa7668cd1e5bfe2e34,2270a15790db66a34750a5745b6d5da4df96b4a59c8903352fa1d27723786f23,assets/neetpg_advanced_2026/images/3d92f4530c06a95dadf01fbc44b2045647eaa79a491e29fa7668cd1e5bfe2e34.jpg,725,423,PSY-003 | PSY-004,Psychiatry,Sexual and paraphilic disorders,,NCBI,"Figure from PMC11420100 (PMC11420100), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11420100/,PMC11420100 - Outcome data of an overnight measurement of penile LRH and rigidity from the RigiScan of a single test subject.,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
3dc2850639021134f4028a4a1317d7f02320ecc82599abe668abcaf68e98fcea,d42d3addfe5a467de27ff78d9850df3af9b8459d322f55b136a59adbaff5dd67,assets/neetpg_advanced_2026/images/3dc2850639021134f4028a4a1317d7f02320ecc82599abe668abcaf68e98fcea.jpg,1500,976,PHYS-049 | PHYS-050,Physiology,Cell signaling and cytoskeleton,Takanori Nakane,Wikimedia Foundation,This file is made from File:Activation protein kinase C.svg on wikimedia commons,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Activatoin-Adenylate_cyclase-outlined.svg,Activatoin-Adenylate cyclase-outlined.svg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
3de9c576801e1cb6edd4bebee4a681e482bfda9450c900ba66b3e1c326752cdd,e00204d0311499f49dcacb51d0a8318d3f27e4114e15a718b8d34d51a8dc8cbe,assets/neetpg_advanced_2026/images/3de9c576801e1cb6edd4bebee4a681e482bfda9450c900ba66b3e1c326752cdd.jpg,1467,1100,OBG-017 | OBG-018,Obstetrics and Gynaecology,Gynecologic oncology,Yapa Wijeratne,Wikimedia Foundation,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Ovarian_carcinoma-_Solid_ovarian_mass.jpg,Ovarian carcinoma- Solid ovarian mass.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
3df093cb02df39320ed540323d45a6e397e35aff074784677d05e3e7ccf9adfb,fc6124eaa258a93899e9fe60a0aed3c35ddcbecef43781e8589d4eaf8a73a0ff,assets/neetpg_advanced_2026/images/3df093cb02df39320ed540323d45a6e397e35aff074784677d05e3e7ccf9adfb.jpg,750,464,PSY-023 | PSY-024,Psychiatry,Psychotic disorders and psychopathology,,NCBI,"Figure from PMC11093889 (PMC11093889), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11093889/,"PMC11093889 - Increase in rCBF with (A) and without Cotard’s syndrome (B), and decrease in rCBF with (C) and without Cotard’s syndrome (D).",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
3eb53d923a16484778b1f56b2b6fe0701740a1a8edce2ca75e7339973d2cdd93,522466a229bc3dbe05f7510c6e9bb873d28fc3bb64dfc204fe0dbb4a2f1aa53c,assets/neetpg_advanced_2026/images/3eb53d923a16484778b1f56b2b6fe0701740a1a8edce2ca75e7339973d2cdd93.jpg,800,436,ENT-051 | ENT-052,ENT,Vestibular and cerebellopontine-angle disorders,"Perkins CJ, Mitchell S. Audiology Clinical Masking. [Updated 2022 Mar 31]. In: StatPearls [Internet]. Treasure Island (FL): StatPearls Publishing; 2023 Jan-. Available from: https://www.ncbi.nlm.nih.gov/books/NBK580541/",Wikimedia Foundation,https://www.ncbi.nlm.nih.gov/books/NBK580541/figure/article-142876.image.f4,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,https://commons.wikimedia.org/wiki/File:Right_sided_hearing_loss.jpg,Right sided hearing loss.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
3f157591526c3d6530225ee172343ce9afbcb51a1602b45d1a5a49c43362ff12,bf8cf0ecedab45d7c13ce202f6e1a56754c4dd693fd408c7b2ed7a9049bc04ac,assets/neetpg_advanced_2026/images/3f157591526c3d6530225ee172343ce9afbcb51a1602b45d1a5a49c43362ff12.jpg,1275,1092,PED-017 | PED-018,Pediatrics,Neonatal respiratory disorders,Hellerhoff,Wikimedia Foundation,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Mekoniumaspiration_bei_Neugeborenen_im_Roentgenbild_0W_-_CR_ap_-_001.jpg,Mekoniumaspiration bei Neugeborenen im Roentgenbild 0W - CR ap - 001.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
3f68b6ee1ed1aaf633c89645c25c88d7557ebc525f559e18f49a6117d3c9ba46,7eae3067003f0b0f98dc17391cc03835dc87d61e27732f351b9316e1f0d07443,assets/neetpg_advanced_2026/images/3f68b6ee1ed1aaf633c89645c25c88d7557ebc525f559e18f49a6117d3c9ba46.jpg,760,784,ORTHO-033 | ORTHO-034,Orthopedics,Peripheral nerve disorders,"Nguyen J, Torres-Rodriguez AA, Loomis M, Jimenez-Dietsch S, Ramirez-Lluch N, Smith HF, Quiñones-Rodríguez JI.",NCBI,"Figure from Sexual Dimorphism and Population Variation in Median Nerve Morphometry: A Multi-Institutional Cadaveric Analysis. (PMC13257182), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC13257182/,Sexual Dimorphism and Population Variation in Median Nerve Morphometry: A Multi-Institutional Cadaveric Analysis. - Anatomical variations of the median nerve (MN) across the upper limb. Schematic illustration summarizing categorized anatomical variations of the MN from proximal formation in the,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
3feb22e8b73645bee4d14e7d30dfeb0db031134294433f985c7af68ad0304398,1fbbf48c8f21e23f8a4bdcd6a5745bd0b1073331897b57954b78b97bf8ded2d4,assets/neetpg_advanced_2026/images/3feb22e8b73645bee4d14e7d30dfeb0db031134294433f985c7af68ad0304398.jpg,750,247,OBG-041 | OBG-042,Obstetrics and Gynaecology,Gynecologic endoscopy,"Elboghdady MM, Salih S, Al Hamoud AM, Abdalbari H, Hosni W.",NCBI,"Figure from When Hysteroscopy Isn't an Option: Laparoscopic Management of a Symptomatic Submucosal Fibroid. (PMC12378650), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC12378650/,When Hysteroscopy Isn't an Option: Laparoscopic Management of a Symptomatic Submucosal Fibroid. - MRI images of the fibroids; the red arrow depicts the submucosal fibroid.,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
40166fe6817cda33b0fd113efb76c474f7da1bda06393b6abde25a5bdbfa68b7,c01f26f59f854e300803219f3eb881724aee41f10411b725227f13728c48d500,assets/neetpg_advanced_2026/images/40166fe6817cda33b0fd113efb76c474f7da1bda06393b6abde25a5bdbfa68b7.jpg,800,605,PATH-035 | PATH-036,Pathology,Glomerular diseases,,NCBI,"Figure from PMC7615861 (PMC7615861), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7615861/,PMC7615861 - Histopathology of bacterial infection-related glomerulonephritis in diabetics.,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
40ffa4affa53722f25f1d970ce56db59ac7b09d5279d3be3d168f7150a3a6c35,c8f8db33fb48b819f441e967fcf0f1979ba0958f357bfa34542b99c10daccdd7,assets/neetpg_advanced_2026/images/40ffa4affa53722f25f1d970ce56db59ac7b09d5279d3be3d168f7150a3a6c35.jpg,496,1100,OBG-045 | OBG-046,Obstetrics and Gynaecology,Urogynecology and pelvic organ prolapse,"NIH Image Gallery from Bethesda, Maryland, USA",Wikimedia Foundation,Pelvic Floor Infographic,Public domain,,https://commons.wikimedia.org/wiki/File:Pelvic_Floor_Infographic_(32919738987).jpg,Pelvic Floor Infographic (32919738987).jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
41603f70466c8e434566b16b238552287b0860d758b87f1e29d80fc411f626aa,f2bed16a8ca014f9cc8e18df69aff25ef5c42ac890ed0bbae56c7f652adcbaa5,assets/neetpg_advanced_2026/images/41603f70466c8e434566b16b238552287b0860d758b87f1e29d80fc411f626aa.jpg,774,424,PED-061 | PED-062,Pediatrics,Primary immunodeficiency,,NCBI,"Figure from PMC11752842 (PMC11752842), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11752842/,"PMC11752842 - Confirmation of XLA phenotype in XLA HSPCs donors. A, Flow cytometry performed on peripheral blood from 3 XLA HSPCs donors showing staining for CD19 and IgM. B, Table showing the d",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
41b81be4aa652795fc9c92cc8ffb0130fd7699c2838bf7bca7bdf8ec8f88d76a,5985ef0edab3d5e8902540dc541b690aa922ac6743222230c5c5dc01b1ee81ca,assets/neetpg_advanced_2026/images/41b81be4aa652795fc9c92cc8ffb0130fd7699c2838bf7bca7bdf8ec8f88d76a.jpg,767,396,PSM-069 | PSM-070,Community Medicine (PSM),Nutritional assessment and dietary standards,"Alghofaili AF, Abd El-Fatah NK.",NCBI,"Figure from Double burden of malnutrition among children under five years in Saudi Arabia: a cross-sectional study of prevalence and determinants. (PMC13261817), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC13261817/,"Double burden of malnutrition among children under five years in Saudi Arabia: a cross-sectional study of prevalence and determinants. - Percentage of children under five years of age whose nutritional status measures fell below −2 SD (height-for-age, weight-for-height, and weight-for-age) or above +2 SD (body mass",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
41ee0d49e7e25f3e4d65203e17670ef380a0d3c92f15ffc4305362be3027467c,36918adb7ed553f6caf7817863007b9935f83c36afc37fd4c9a6275282a03d45,assets/neetpg_advanced_2026/images/41ee0d49e7e25f3e4d65203e17670ef380a0d3c92f15ffc4305362be3027467c.jpg,660,526,MED-035 | MED-036,Medicine,Valvular heart disease and endocarditis,CardioNetworks: Secretariat,Wikimedia Foundation,"CardioNetworks: E00278.jpg AMC Echolab, AMC, The Netherlands",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Severe_aortic_valve_stenosis_E00278_(CardioNetworks_ECHOpedia).jpg,Severe aortic valve stenosis E00278 (CardioNetworks ECHOpedia).jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
423428cab6a10d94985793423650f288db64de5c62e10df4d0ea0c53244c5ac7,d53a4379e3a77ffab9c780852961316414ddcc28ba17757b257b1b1f7ca35729,assets/neetpg_advanced_2026/images/423428cab6a10d94985793423650f288db64de5c62e10df4d0ea0c53244c5ac7.jpg,350,500,OPH-015 | OPH-016,Ophthalmology,Corneal disease,Christopher C Leonardo and Keith R Pennypacker,Wikimedia Foundation,http://www.ojrd.com/content/4/1/7,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Fuchs_dystrophy_1.JPG,Fuchs dystrophy 1.JPG,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
424152486262b5923fc16a307d206891474c60ca6dcc059c6846acafcbab5d97,1b7015a4be8b8ecbaeef8b71c50424e31618dad7cd47ba6cf4a70a7a2ded1448,assets/neetpg_advanced_2026/images/424152486262b5923fc16a307d206891474c60ca6dcc059c6846acafcbab5d97.jpg,1366,1100,PSM-021 | PSM-022,Community Medicine (PSM),Biostatistics,Accountalive,Wikimedia Foundation,Own work,CC0,,https://commons.wikimedia.org/wiki/File:Kaplan-Meier-sample-plot.svg,Kaplan-Meier-sample-plot.svg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
43507d4182596788625016601a15f2ef7660664114d86804fdea7b1759c3546a,946a662f1f9eec9c333ad15633ed6ecaeb10547b99615f65812087cc3d9eb227,assets/neetpg_advanced_2026/images/43507d4182596788625016601a15f2ef7660664114d86804fdea7b1759c3546a.jpg,600,773,ORTHO-023 | ORTHO-024,Orthopedics,Metabolic and genetic bone disease,,NCBI,"Figure from PMC12487768 (PMC12487768), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC12487768/,PMC12487768 - Scurvy in 3-year-old boy with skeletal pain (ID-08). Antero-posterior right knee radiography shows the classic radiographic signs described in literature: Dense zone of provisional,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
43531920770bece622697d2a05e56512f694c31d8bc932b12dc5e5b2e6750b41,80148c01ebc98d3a8719bd13089aa45218bac0f17a9cd64ec4fb475cc02b4e91,assets/neetpg_advanced_2026/images/43531920770bece622697d2a05e56512f694c31d8bc932b12dc5e5b2e6750b41.jpg,700,475,MICR-057 | MICR-058,Microbiology,Dimorphic systemic mycoses,Photo Credit: Content Providers(s): CDC/Dr. Libero Ajello,Wikimedia Foundation,"This media comes from the Centers for Disease Control and Prevention 's Public Health Image Library (PHIL), with identification number #4223 . Note: Not all PHIL images are public domain; be sure to check copyright status and credit authors and content providers. العربية | Deutsch | English | македонски | slovenščina | +/−",Public domain,,https://commons.wikimedia.org/wiki/File:Histoplasmosis_capsulatum.jpg,Histoplasmosis capsulatum.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
43709b41f2e134181dc21fefc4999a1be8b36e6a26ac533ef3d707564216750e,550aee906346109458d6bfcad4732a22e73bf65fdb45bd874f8f400a8c5e436e,assets/neetpg_advanced_2026/images/43709b41f2e134181dc21fefc4999a1be8b36e6a26ac533ef3d707564216750e.jpg,708,704,OPH-055 | OPH-056,Ophthalmology,Refractive errors,"Jiang Y, Ouyang J, Li X, Wang Y, Zhou L, Li S, Jia X, Xiao X, Sun W, Wang P, Zhang Q.",NCBI,"Figure from Novel <i>BMP4</i> Truncations Resulted in Opposite Ocular Anomalies: Pathologic Myopia Rather Than Microphthalmia. (PMC8672680), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8672680/,"Novel <i>BMP4</i> Truncations Resulted in Opposite Ocular Anomalies: Pathologic Myopia Rather Than Microphthalmia. - The fundus images of the probands in four families. (A,B,D) Typical pathologic myopia fundus changes in the right eyes of three patients from Family F1. All patients carried the sa",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
43aa224016f3924c138542081e0e9a1573be184149625c0cebd6e6f17f619a43,ed88afa7e951fe287473bf66ebb08180d68742759fb3293d1f196db85b1c8606,assets/neetpg_advanced_2026/images/43aa224016f3924c138542081e0e9a1573be184149625c0cebd6e6f17f619a43.jpg,1500,730,BIOC-001 | BIOC-002,Biochemistry,Minerals and trace elements,Imrankabirhossain,Wikimedia Foundation,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:KF_ring_and_Sunflower_cataract.jpg,KF ring and Sunflower cataract.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
43c9bb6338ba67ff1f4a110dad84c76ae18b363b943f6c43c45973e606fdf338,97d99f702231ee5c73e98a1a16f23dc3643e2280f28390a1273e9129c9530e92,assets/neetpg_advanced_2026/images/43c9bb6338ba67ff1f4a110dad84c76ae18b363b943f6c43c45973e606fdf338.jpg,779,445,OPH-065 | OPH-066,Ophthalmology,Vitamin A deficiency,,NCBI,"Figure from PMC3936686 (PMC3936686), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3936686/,PMC3936686 - Figure 6. Keratomalacia,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
44a655f58b22662f026852fcc53506d0f25ee9a47bf21da77bd981b328a7492e,0d9e1a953035b9fdb9c8a0d58f8926a16cd2933715f0added3c386bfae41cb9a,assets/neetpg_advanced_2026/images/44a655f58b22662f026852fcc53506d0f25ee9a47bf21da77bd981b328a7492e.jpg,689,399,ANAT-057 | ANAT-058,Anatomy,"Peritoneum, ligaments and lesser sac","Chang-Ming Huang, Qi-Yue Chen, Jian-Xian Lin, Chao-Hui Zheng, Ping Li, Jian-Wei Xie, Jia-Bin Wang, Jun Lu",NCBI,"Figure by Chang-Ming Huang, Qi-Yue Chen, Jian-Xian Lin, Chao-Hui Zheng, Ping Li, Jian-Wei Xie, Jia-Bin Wang, Jun Lu; see linked article.",CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3946155/,PMC3946155 - Schematic drawing of the fascias and the vascular anatomy around the splenic hilum.,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
